ランダムタスク
Thread ID: 2272969140
Total: 0.001526

 %self     total     self     wait    child    calls  name
  0.85      0.00     0.00     0.00     0.00        1  WCBT#procList
  0.85      0.00     0.00     0.00     0.00        1  WCBT#show_blocktime_120409
  0.76      0.00     0.00     0.00     0.00        4  <Module::Term::ANSIColor>#coloring?
  0.76      0.00     0.00     0.00     0.00        1  WCBT#LB
  0.76      0.00     0.00     0.00     0.00        7  Fixnum#<=>
  0.76      0.00     0.00     0.00     0.00        7  Array#size
  0.68      0.00     0.00     0.00     0.00        1  WCBT#BB
  0.68      0.00     0.00     0.00     0.00        3  Enumerable#min
  0.68      0.00     0.00     0.00     0.00        1  WCBT#lowest_priority_task
  0.59      0.00     0.00     0.00     0.00        1  WCBT#DB
  0.51      0.00     0.00     0.00     0.00        4  Kernel#respond_to?
  0.51      0.00     0.00     0.00     0.00        4  Fixnum#*
  0.42      0.00     0.00     0.00     0.00        3  Integer#to_i
  0.34      0.00     0.00     0.00     0.00        3  Float#/
  0.34      0.00     0.00     0.00     0.00        3  Float#ceil
  0.34      0.00     0.00     0.00     0.00        3  <Class::Object>#allocate
  0.25      0.00     0.00     0.00     0.00        3  Fixnum#-
  0.25      0.00     0.00     0.00     0.00        3  Array#+
  0.25      0.00     0.00     0.00     0.00        1  Array#uniq
  0.25      0.00     0.00     0.00     0.00        2  Kernel#block_given?
  0.25      0.00     0.00     0.00     0.00        1  Array#uniq!
  0.25      0.00     0.00     0.00     0.00        2  Array#[]
  0.25      0.00     0.00     0.00     0.00        2  Fixnum#<
  0.17      0.00     0.00     0.00     0.00        1  Array#sort
  0.17      0.00     0.00     0.00     0.00        2  String#to_str
  0.17      0.00     0.00     0.00     0.00        1  String#to_s


Thread ID: 2272969140
Total: 0.001086

 %self     total     self     wait    child    calls  name
 31.31      0.00     0.00     0.00     0.00       49  Array#each
  6.45      0.00     0.00     0.00     0.00        3  WCBT#sbgp
  5.06      0.00     0.00     0.00     0.00        3  WCBT#wcsxg
  4.33      0.00     0.00     0.00     0.00       43  Fixnum#==
  3.59      0.00     0.00     0.00     0.00        8  Task#get_all_require
  3.04      0.00     0.00     0.00     0.00       25  Array#<<
  2.39      0.00     0.00     0.00     0.00        3  WCBT#wcspg
  2.30      0.00     0.00     0.00     0.00        4  WCBT#SR
  2.12      0.00     0.00     0.00     0.00        6  Integer#upto
  2.03      0.00     0.00     0.00     0.00       15  Fixnum#+
  1.93      0.00     0.00     0.00     0.00        6  Array#sort!
  1.84      0.00     0.00     0.00     0.00        1  WCBT#sbg
  1.84      0.00     0.00     0.00     0.00        1  Term::ANSIColor#blue
  1.75      0.00     0.00     0.00     0.00       15  Kernel#==
  1.66      0.00     0.00     0.00     0.00        1  Term::ANSIColor#magenta
  1.57      0.00     0.00     0.00     0.00        8  Array#==
  1.57      0.00     0.00     0.00     0.00        1  WCBT#set_blocktime
  1.57      0.00     0.00     0.00     0.00       14  String#==
  1.47      0.00     0.00     0.00     0.00        1  WCBT#SB
  1.47      0.00     0.00     0.00     0.00        1  WCBT#AB
  1.47      0.00     0.00     0.00     0.00        2  Task#get_long_resource_array
  1.38      0.00     0.00     0.00     0.00        2  Task#get_short_resource_array
  1.38      0.00     0.00     0.00     0.00        5  Object#print_debug
  1.20      0.00     0.00     0.00     0.00        3  WCBT#partition
  1.10      0.00     0.00     0.00     0.00        6  String#<<
  0.92      0.00     0.00     0.00     0.00        7  Array#size
  0.83      0.00     0.00     0.00     0.00        4  <Module::Term::ANSIColor>#coloring?
  0.83      0.00     0.00     0.00     0.00        2  ReqTuple#initialize
  0.83      0.00     0.00     0.00     0.00       11  Fixnum#to_s
  0.83      0.00     0.00     0.00     0.00        1  WCBT#show_blocktime_120409
  0.74      0.00     0.00     0.00     0.00        1  WCBT#lowest_priority_task
  0.64      0.00     0.00     0.00     0.00        1  WCBT#procList
  0.64      0.00     0.00     0.00     0.00        1  WCBT#LB
  0.64      0.00     0.00     0.00     0.00        5  Fixnum#<=>
  0.55      0.00     0.00     0.00     0.00        1  WCBT#BB
  0.55      0.00     0.00     0.00     0.00        4  Kernel#respond_to?
  0.46      0.00     0.00     0.00     0.00        2  <Class::Object>#allocate
  0.46      0.00     0.00     0.00     0.00        3  Integer#to_i
  0.46      0.00     0.00     0.00     0.00        3  Array#+
  0.46      0.00     0.00     0.00     0.00        1  WCBT#DB
  0.46      0.00     0.00     0.00     0.00        3  Float#ceil
  0.46      0.00     0.00     0.00     0.00        6  Float#to_f
  0.37      0.00     0.00     0.00     0.00        3  Float#/
  0.37      0.00     0.00     0.00     0.00        3  Enumerable#min
  0.37      0.00     0.00     0.00     0.00        3  Fixnum#-
  0.28      0.00     0.00     0.00     0.00        2  Fixnum#*
  0.28      0.00     0.00     0.00     0.00        1  Array#uniq
  0.28      0.00     0.00     0.00     0.00        2  Array#[]
  0.28      0.00     0.00     0.00     0.00        2  Fixnum#<
  0.28      0.00     0.00     0.00     0.00        1  Array#sort
  0.18      0.00     0.00     0.00     0.00        2  Kernel#block_given?
  0.18      0.00     0.00     0.00     0.00        2  String#to_str
  0.18      0.00     0.00     0.00     0.00        1  Array#uniq!
  0.18      0.00     0.00     0.00     0.00        1  String#to_s
  0.18      0.00     0.00     0.00     0.00        2  Class#new


Thread ID: 2272969140
Total: 0.001059

 %self     total     self     wait    child    calls  name
 31.63      0.00     0.00     0.00     0.00       49  Array#each
  6.52      0.00     0.00     0.00     0.00        3  WCBT#sbgp
  5.29      0.00     0.00     0.00     0.00        3  WCBT#wcsxg
  4.06      0.00     0.00     0.00     0.00        8  Task#get_all_require
  3.97      0.00     0.00     0.00     0.00       43  Fixnum#==
  3.31      0.00     0.00     0.00     0.00       23  Array#<<
  2.27      0.00     0.00     0.00     0.00       14  String#==
  2.17      0.00     0.00     0.00     0.00        3  WCBT#wcspg
  2.17      0.00     0.00     0.00     0.00       15  Kernel#==
  2.08      0.00     0.00     0.00     0.00        6  Integer#upto
  2.08      0.00     0.00     0.00     0.00        4  WCBT#SR
  2.08      0.00     0.00     0.00     0.00        1  Term::ANSIColor#blue
  2.08      0.00     0.00     0.00     0.00        1  WCBT#set_blocktime
  1.98      0.00     0.00     0.00     0.00        1  WCBT#sbg
  1.89      0.00     0.00     0.00     0.00        1  WCBT#AB
  1.89      0.00     0.00     0.00     0.00        1  Term::ANSIColor#magenta
  1.70      0.00     0.00     0.00     0.00        1  WCBT#SB
  1.51      0.00     0.00     0.00     0.00        3  WCBT#partition
  1.42      0.00     0.00     0.00     0.00       14  Fixnum#+
  1.32      0.00     0.00     0.00     0.00        8  Array#==
  1.32      0.00     0.00     0.00     0.00        2  Task#get_long_resource_array
  1.23      0.00     0.00     0.00     0.00       11  Fixnum#to_s
  1.23      0.00     0.00     0.00     0.00        5  Object#print_debug
  1.04      0.00     0.00     0.00     0.00        2  Task#get_short_resource_array
  1.04      0.00     0.00     0.00     0.00        7  Array#size
  0.94      0.00     0.00     0.00     0.00        1  WCBT#lowest_priority_task
  0.85      0.00     0.00     0.00     0.00        4  <Module::Term::ANSIColor>#coloring?
  0.85      0.00     0.00     0.00     0.00        1  WCBT#LB
  0.85      0.00     0.00     0.00     0.00        1  WCBT#procList
  0.76      0.00     0.00     0.00     0.00        6  String#<<
  0.76      0.00     0.00     0.00     0.00        1  WCBT#BB
  0.76      0.00     0.00     0.00     0.00        1  WCBT#show_blocktime_120409
  0.66      0.00     0.00     0.00     0.00        3  Enumerable#min
  0.66      0.00     0.00     0.00     0.00        6  Float#to_f
  0.57      0.00     0.00     0.00     0.00        1  WCBT#DB
  0.57      0.00     0.00     0.00     0.00        6  Array#sort!
  0.47      0.00     0.00     0.00     0.00        3  Integer#to_i
  0.47      0.00     0.00     0.00     0.00        4  Kernel#respond_to?
  0.38      0.00     0.00     0.00     0.00        2  Kernel#block_given?
  0.38      0.00     0.00     0.00     0.00        1  Array#uniq
  0.38      0.00     0.00     0.00     0.00        3  Fixnum#<=>
  0.38      0.00     0.00     0.00     0.00        3  Array#+
  0.28      0.00     0.00     0.00     0.00        3  Float#ceil
  0.28      0.00     0.00     0.00     0.00        2  String#to_str
  0.28      0.00     0.00     0.00     0.00        1  Array#uniq!
  0.28      0.00     0.00     0.00     0.00        3  Float#/
  0.28      0.00     0.00     0.00     0.00        2  Fixnum#<
  0.19      0.00     0.00     0.00     0.00        3  Fixnum#-
  0.19      0.00     0.00     0.00     0.00        1  String#to_s
  0.19      0.00     0.00     0.00     0.00        1  Array#sort
  0.09      0.00     0.00     0.00     0.00        1  Array#[]


Thread ID: 2272969140
Total: 0.001462

 %self     total     self     wait    child    calls  name
 31.60      0.00     0.00     0.00     0.00       49  Array#each
  5.13      0.00     0.00     0.00     0.00        3  WCBT#sbgp
  4.86      0.00     0.00     0.00     0.00        8  Task#get_all_require
  4.17      0.00     0.00     0.00     0.00        3  WCBT#wcsxg
  3.97      0.00     0.00     0.00     0.00       25  Array#<<
  3.83      0.00     0.00     0.00     0.00       43  Fixnum#==
  2.67      0.00     0.00     0.00     0.00        4  WCBT#SR
  2.39      0.00     0.00     0.00     0.00        3  WCBT#wcspg
  2.12      0.00     0.00     0.00     0.00        1  WCBT#set_blocktime
  2.05      0.00     0.00     0.00     0.00        8  Array#==
  1.92      0.00     0.00     0.00     0.00       15  Kernel#==
  1.92      0.00     0.00     0.00     0.00        1  WCBT#SB
  1.92      0.00     0.00     0.00     0.00        6  Integer#upto
  1.64      0.00     0.00     0.00     0.00        1  Term::ANSIColor#blue
  1.57      0.00     0.00     0.00     0.00       14  String#==
  1.50      0.00     0.00     0.00     0.00        1  Term::ANSIColor#magenta
  1.50      0.00     0.00     0.00     0.00       15  Fixnum#+
  1.50      0.00     0.00     0.00     0.00        1  WCBT#AB
  1.44      0.00     0.00     0.00     0.00        2  Task#get_short_resource_array
  1.37      0.00     0.00     0.00     0.00        1  WCBT#sbg
  1.37      0.00     0.00     0.00     0.00       11  Fixnum#to_s
  1.16      0.00     0.00     0.00     0.00        3  WCBT#partition
  1.16      0.00     0.00     0.00     0.00        5  Object#print_debug
  1.16      0.00     0.00     0.00     0.00        6  Array#sort!
  1.16      0.00     0.00     0.00     0.00        7  Array#size
  1.09      0.00     0.00     0.00     0.00        2  Task#get_long_resource_array
  0.96      0.00     0.00     0.00     0.00        1  WCBT#procList
  0.82      0.00     0.00     0.00     0.00        3  Enumerable#min
  0.82      0.00     0.00     0.00     0.00        1  WCBT#lowest_priority_task
  0.82      0.00     0.00     0.00     0.00        6  String#<<
  0.75      0.00     0.00     0.00     0.00        1  WCBT#show_blocktime_120409
  0.75      0.00     0.00     0.00     0.00        1  WCBT#BB
  0.68      0.00     0.00     0.00     0.00        1  WCBT#LB
  0.68      0.00     0.00     0.00     0.00        4  <Module::Term::ANSIColor>#coloring?
  0.62      0.00     0.00     0.00     0.00        2  Fixnum#<
  0.62      0.00     0.00     0.00     0.00        4  Kernel#respond_to?
  0.55      0.00     0.00     0.00     0.00        2  Class#new
  0.48      0.00     0.00     0.00     0.00        6  Float#to_f
  0.48      0.00     0.00     0.00     0.00        3  Float#/
  0.48      0.00     0.00     0.00     0.00        2  ReqTuple#initialize
  0.48      0.00     0.00     0.00     0.00        3  Float#ceil
  0.48      0.00     0.00     0.00     0.00        1  WCBT#DB
  0.41      0.00     0.00     0.00     0.00        5  Fixnum#<=>
  0.34      0.00     0.00     0.00     0.00        3  Integer#to_i
  0.34      0.00     0.00     0.00     0.00        3  Array#+
  0.27      0.00     0.00     0.00     0.00        1  Array#sort
  0.27      0.00     0.00     0.00     0.00        2  Fixnum#*
  0.27      0.00     0.00     0.00     0.00        2  String#to_str
  0.27      0.00     0.00     0.00     0.00        1  Array#uniq
  0.27      0.00     0.00     0.00     0.00        2  <Class::Object>#allocate
  0.21      0.00     0.00     0.00     0.00        1  String#to_s
  0.21      0.00     0.00     0.00     0.00        2  Array#[]
  0.21      0.00     0.00     0.00     0.00        1  Array#uniq!
  0.14      0.00     0.00     0.00     0.00        3  Fixnum#-
  0.14      0.00     0.00     0.00     0.00        2  Kernel#block_given?


Thread ID: 2272969140
Total: 0.001137

 %self     total     self     wait    child    calls  name
 32.63      0.00     0.00     0.00     0.00       51  Array#each
  6.24      0.00     0.00     0.00     0.00        3  WCBT#sbgp
  5.10      0.00     0.00     0.00     0.00       45  Fixnum#==
  4.66      0.00     0.00     0.00     0.00        3  WCBT#wcsxg
  3.96      0.00     0.00     0.00     0.00        8  Task#get_all_require
  2.64      0.00     0.00     0.00     0.00       23  Array#<<
  2.20      0.00     0.00     0.00     0.00        3  WCBT#wcspg
  2.20      0.00     0.00     0.00     0.00        6  Integer#upto
  2.02      0.00     0.00     0.00     0.00        4  WCBT#SR
  1.93      0.00     0.00     0.00     0.00        1  Term::ANSIColor#magenta
  1.93      0.00     0.00     0.00     0.00        1  WCBT#sbg
  1.93      0.00     0.00     0.00     0.00        1  Term::ANSIColor#blue
  1.85      0.00     0.00     0.00     0.00       15  Kernel#==
  1.85      0.00     0.00     0.00     0.00       16  String#==
  1.76      0.00     0.00     0.00     0.00        8  Array#==
  1.58      0.00     0.00     0.00     0.00        1  WCBT#set_blocktime
  1.50      0.00     0.00     0.00     0.00        2  Task#get_short_resource_array
  1.41      0.00     0.00     0.00     0.00        1  WCBT#SB
  1.41      0.00     0.00     0.00     0.00       14  Fixnum#+
  1.41      0.00     0.00     0.00     0.00        5  Object#print_debug
  1.23      0.00     0.00     0.00     0.00        2  Task#get_long_resource_array
  1.23      0.00     0.00     0.00     0.00        3  WCBT#partition
  1.23      0.00     0.00     0.00     0.00        7  Array#size
  1.14      0.00     0.00     0.00     0.00        1  WCBT#AB
  0.88      0.00     0.00     0.00     0.00        1  WCBT#procList
  0.88      0.00     0.00     0.00     0.00        1  WCBT#lowest_priority_task
  0.88      0.00     0.00     0.00     0.00        6  Array#sort!
  0.88      0.00     0.00     0.00     0.00        1  WCBT#show_blocktime_120409
